quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,ocr_per,ocr_pbr,ocr_roe,ocr_roa,ocr_yield,ocr_per_confidence,ocr_pbr_confidence,ocr_roe_confidence,ocr_roa_confidence,ocr_yield_confidence,ocr_metrics_text,image_file,sector_adjusted_per_score,finance_quality_score,growth_quality_score,ocr_style_label
2025Q4_PRE,269,2001.T,ニップン,食料品,0.48906666666666665,5.36363636363637,9.185115402731991,5.862145441913072,6.909258406264396,0.13203470191462363,9.58963282937365,50.0,96.38253638253639,95.0,2318.0,6276,4.2735042735042805,9.5,9.5,26.3,9.5,9.5,medium,medium,low,low,low,"株伍指标
布E格
予想PER
（倍）
<26.3>
9.5
<27.3>
9.4
实PER
高值平均
13.0
安值平均
11.5
PBR
0.74
株倡(8/27)
2
2279m
1万体
最低購人额
5
0.6
22万79009
2001
食",206.png,0.9081632653061225,0.5955714285714286,0.47814285714285715,中間型
2025Q4_PRE,270,2331.T,ＡＬＳＯＫ,サービス業,0.48784761904761903,3.7174721189590976,10.222222222222221,8.083599927449308,10.431484115694634,0.03446654040050978,15.254669966641021,66.66666666666666,93.6241610738255,65.0,1116.0,5802,6.999041227229141,18.9,18.9,26.3,18.9,18.9,medium,medium,low,low,low,"株伍指标
布E格
予想PER
（倍）
<26.3>
18.9
<27.3>
17.4
实PER
高值平均
18.8
安值平均
13.9
PBR
1.64
株倡(8/27)
2
11429
最低購人额
5
7.9
11万42009
2331",323.png,0.44715447154471544,0.5920476190476192,0.442952380952381,中間型
2025Q4_PRE,271,2173.T,博展,サービス業,0.4868571428571428,22.423146473779386,34.325396825396815,17.20538732188183,33.580705009276436,0.005764775588988469,39.11174785100287,33.33333333333333,94.02777777777777,80.0,677.0,4427,6.951026856240117,9.2,9.2,25.12,9.2,9.2,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.12>
9.2
(26.12>
8.5
实PER
高值平均
11.6
安值平均
6.0
PBR
2.72
株（8/27)
2
6999
最低購人额
5
6万9900P9
2173",257.png,0.9024390243902439,0.41885714285714293,0.551952380952381,中間型
2025Q4_PRE,272,2875.T,東洋水産,食料品,0.4848,0.5228136882129197,11.187046577646932,11.920960200318564,15.07128309572301,0.0127734022220799,26.633073751717816,58.333333333333336,95.39918809201625,95.0,10575.0,6276,15.27141922825377,16.5,16.5,26.3,16.5,16.5,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
16.5
<27.3>
15.0
实PER
高值平均
18.6
安值平均
11.6
PBR
2.14
株倡(8/27)
1万305月
最低購人额
5
3.3
103万5009
内速米特
2875
食",533.png,0.5612244897959183,0.5979047619047619,0.45080952380952377,中間型
2025Q4_PRE,273,2340.T,極楽湯ホールディングス,サービス業,0.4828571428571429,4.059829059829068,1.2474012474012364,4.48796947216891,6.211180124223592,0.5341594971857087,22.826086956521742,58.333333333333336,87.58992805755396,85.0,487.0,5779,15.676959619952502,19.5,19.5,26.3,19.5,19.5,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
19.5
<27.3>
18.3
实PER
高值平均
20.9
安值平均
12.4
PBR
4.25
株佰(8/27)
496P
最低購人额
5
4.5
4万9600m
2340",329.png,0.42276422764227645,0.5931904761904762,0.46799999999999997,中間型
2025Q4_PRE,274,2612.T,かどや製油,食料品,0.4786285714285714,3.146374829001375,2.7247956403269713,7.065072251304276,9.266943291839546,0.22170384842786872,8.125819134993451,58.333333333333336,95.44303797468355,100.0,3770.0,3945,3.005464480874309,15.2,15.2,26.3,15.2,15.2,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
15.2
<27.3>
14.7
实PER
高值平均
15.5
安值平均
13.7
PBR
0-97
株幅(8/27)
确
3705P
最低購人额
5
6.8
37万500P9
2612
食",430.png,0.6479591836734694,0.604047619047619,0.45738095238095244,中間型
2025Q4_PRE,275,2354.T,ＹＥ ＤＩＧＩＴＡＬ,情報・通信業,0.47519999999999996,17.948717948717952,14.463452566096425,11.633351027420195,15.81325301204819,0.06518042490044207,40.663390663390665,66.66666666666666,90.41769041769042,60.0,736.0,5717,-3.4120734908136496,10.6,10.6,26.2,10.6,10.6,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.2>
10.6
<27.2>
10.0
实PER
高值平均
14.2
安值平均
8.7
PBR
1-85
株佰(8/27)
685P
最低購人额
5
6.5
6万8500P
工速粗特
2354
情
精安色",337.png,0.8921568627450981,0.5005238095238095,0.5413333333333333,中間型
2025Q4_PRE,276,1807.T,佐藤渡辺,建設業,0.47226666666666667,6.169822846670736,5.397210430563981,5.494430868865585,7.079119571683523,0.13044747393053302,18.843802112284603,58.333333333333336,96.55555555555554,55.00000000000001,1738.0,6535,2.2352941176470686,13.0,13.0,26.3,13.0,13.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
13.0
<27.3>
68
实PER
高值平均
14.6
安值平均
10.2
PBR
0-52
株佰（8/27)
2
17769
最低購人额
5
12
17万76009
1807
12
建",104.png,0.5451127819548872,0.5617619047619048,0.4094285714285714,中間型
2025Q4_PRE,277,2148.T,アイティメディア,サービス業,0.47188571428571435,5.650793650793662,2.5893958076448786,5.403986276481873,6.641604010025071,0.07331940396229275,24.682080924855487,66.66666666666666,95.74223245109322,80.0,1664.0,4639,3.676012461059197,21.7,19.7,26.3,19.7,19.7,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
21.7
<27.3>
19.7
实PER
高值平均
24.3
安值平均
14.4
PBR
4.23
株倡(8/27)
1675F
最低購人额
5
5.6
16万75009
2148
H",238.png,0.35772357723577236,0.5827619047619047,0.41633333333333333,中間型
2025Q4_PRE,278,290A.T,Ｓｙｎｓｐｅｃｔｉｖｅ,情報・通信業,0.47032380952380953,68.02973977695169,-10.495049504950494,29.182423769732175,39.91462113127,0.29761509538193986,53.85481148002251,55.55555555555556,46.50205761316872,0.0,904.0,295,42.36220472440946,26.12,15.2,25.12,15.2,15.2,medium,medium,low,low,low,"株伍指标
1944
予想PER
（倍）
<25.12>
(26.12>
15.2
实PER
高宿平均
安值平均
PBR
5-36
株倡(8/27)
3
8849
最低購人额
5
8万8400P
他速
290A
文特
情",549.png,0.35294117647058826,0.3704761904761905,0.432047619047619,中間型
2025Q4_PRE,279,2307.T,クロスキャット,情報・通信業,0.4696,12.909260991580918,20.099502487562184,13.053963969428128,16.260162601626014,0.01114816130914309,33.46613545816734,58.333333333333336,91.92688499619193,35.0,1207.0,5895,3.6051502145922676,11.4,11.4,26.3,11.4,11.4,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<26.3>
11.4
<27.3>
10.7
实PER
高值平均
24.2
安值平均
10.9
PBR
2.97
株倡(8/27)
1185m
最低購人额
4.1
11万85009
2307
罗速向特
情",311.png,0.8235294117647058,0.5995238095238096,0.48280952380952374,中間型
2025Q4_PRE,280,175A.T,Ｗｉｌｌ Ｓｍａｒｔ,情報・通信業,0.46369523809523816,24.861878453038667,31.855309218203033,54.23651434043995,76.2545899632803,0.10359437701810725,50.33407572383073,41.66666666666667,70.09925558312655,85.0,1130.0,463,9.602327837051416,41.1,18.3,25.12,18.3,18.3,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.12>
41.1
(26.12>
18.3
实PER
高值平均
安值平均
PBR
6.24
株倡(8/27)
1117A
器线
最低購人额
5
11万17009
单の特
175A
情
独S色",81.png,0.21568627450980393,0.3686666666666667,0.6040952380952379,中間型
2025Q4_PRE,281,2300.T,きょくとう,サービス業,0.46354285714285715,0.37878787878788955,5.5776892430278835,7.421183613403286,8.888888888888879,0.14948378414032704,21.561338289962826,58.333333333333336,94.64285714285714,100.0,530.0,5933,5.5776892430278835,16.4,16.4,26.2,16.4,16.4,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.2>
16.4
<27.2>
11.4
实PER
高值平均
32.8
安值平均
23.6
PBR
1.07
株佰（8/27）
5
500F
最低購人额
5
8.9
5万内
5
他单束特
2300
3独左色",306.png,0.4959349593495935,0.4797619047619048,0.4554761904761905,中間型
2025Q4_PRE,282,1897.T,金下建設,建設業,0.46205714285714294,8.458083832335328,3.499999999999992,5.269055700428868,7.503660322108341,0.12701970366917326,11.160561451557683,41.66666666666667,98.2706002034588,100.0,2898.0,6470,3.1316725978647764,39.6,8.0,25.12,8.0,8.0,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<25.12>
39.6
(26.12>
29.7
实PER
高值平均
29.0
安值平均
23.4
PBR
0-32
2
株倡(8/27)
确
28229
最低購人额
5
28万2200F9
1897
建",150.png,0.015037593984962405,0.22942857142857143,0.4359523809523809,中間型
2025Q4_PRE,283,2454.T,オールアバウト,サービス業,0.46201904761904766,13.55421686746987,5.307262569832405,10.055324980570557,12.299465240641716,0.4315156097383185,25.268817204301076,50.0,89.76190476190476,85.0,377.0,5050,2.1680216802167918,117.1,1.43,26.3,1.43,1.43,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
<27.3>
117.1
实PER
高宿平均
安值平均
PBR
1.43
株倡(8/27)
7
2
410F
最低購人额
1.0
4万1000F
2454
H",377.png,0.008130081300813009,0.372,0.5242857142857142,中間型
2025Q4_PRE,284,2820.T,やまみ,食料品,0.4610285714285714,41.42441860465116,-1.1178861788617933,13.353762435307495,15.58441558441559,0.3809848517293305,41.751527494908345,50.0,91.10486891385767,70.0,4865.0,2395,1.248699271592102,23.6,19.8,26.6,19.8,19.8,medium,medium,low,low,low,"5340
株伍指标
予想PER
（倍）
<26.6>
23.6
<27.6>
19.8
实PER
高值平均
20.4
安值平均
10.2
PBR
3-13
株倡(8/27)
4685F
1万体
最低購人额
5
5.1
46万85009
2820
食
復",526.png,0.3163265306122449,0.6996190476190476,0.510904761904762,中間型
2025Q4_PRE,285,1887.T,日本国土開発,建設業,0.45920000000000005,-0.5758157389635365,8.823529411764696,8.849262632267047,11.013215859030833,0.18982443764070156,15.370018975332068,50.0,95.92592592592592,100.0,518.0,1710,3.600000000000003,19.5,19.5,26.5,19.5,19.5,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.5>
19.5
<27.5>
18.6
实PER
高值平均
24.2
安值平均
18.5
PBR
0-59
株（8/27)
3
490F
最低購人额
5
20
4万9000m
1887
建",145.png,0.14285714285714285,0.6448571428571429,0.4577619047619048,中間型
2025Q4_PRE,286,248A.T,キッズスター,情報・通信業,0.45626666666666676,34.580052493438316,15.354330708661411,21.822091099037618,24.739884393063583,0.26553804630274147,50.08695652173913,50.0,84.40329218106996,90.0,2051.0,353,-10.826086956521742,38.7,2.2,25.12,2.2,2.2,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.12>
38.7
(26.12>
29.6
实PER
高值平均
46.1
安值平均
21.5
PBR
2.20
株倡(8/27)
2
1960F
最低購人额
19万6000P
单因特
248A
情",398.png,0.2549019607843137,0.2510952380952381,0.6443809523809524,中間型
2025Q4_PRE,287,2479.T,ジェイテック,サービス業,0.455352380952381,5.982905982905984,-2.7450980392156876,5.362537337873174,6.882591093117418,0.4059148281813735,23.166023166023166,66.66666666666666,92.19330855018588,0.0,248.0,4905,7.826086956521738,8.1,8.1,26.3,8.1,8.1,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
8.1
<27.3>
6.5
实PER
高值平均
16.2
安值平均
9.4
PBR
1.45
株幅(8/27)
2429
最低購人额
5
tL
2万4200F
2479",389.png,0.959349593495935,0.5963333333333333,0.3486190476190476,中間型
2025Q4_PRE,288,1860.T,戸田建設,建設業,0.4533714285714286,7.345820553174298,11.014368040004197,8.938759530634233,11.672217069583013,0.0880728554737008,22.54473039691538,50.0,94.53197405004634,70.0,1020.0,6274,4.422605727569628,14.5,14.5,26.3,14.5,14.5,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
14.5
<27.3>
11.7
实PER
高值平均
18.7
安值平均
13.9
PBR
06°0
株佰（8/27)
2
1013月
最低購人额
5
7.3
10万1300m
1860
建",131.png,0.36466165413533835,0.5417142857142857,0.4472857142857143,中間型
2025Q4_PRE,289,281A.T,インフォメティス,情報・通信業,0.4516952380952381,19.41838649155723,22.403846153846164,73.2471569630615,115.40948275862068,0.15812486773485135,55.2755905511811,44.44444444444444,58.26086956521739,5.0,1273.0,303,18.971962616822434,41.5,7.78,25.12,7.78,7.78,medium,medium,low,low,low,"2185
株伍指标
予想PER
（倍）
<25.12>
41.5
<26.12>
33.2
实PER
高值平均
安值平均
PBR
7.78
株佰（8/27)
16999
最低購人额
5
16万99009
281A
情",525.png,0.19607843137254902,0.26061904761904764,0.5041904761904762,中間型
2025Q4_PRE,290,2747.T,北雄ラッキー,小売業,0.4509333333333334,-4.903417533432397,3.8961038961038863,2.6118930675097145,3.814262023217241,0.19132042093754797,16.08823529411765,66.66666666666666,93.97944199706313,100.0,3200.0,5817,2.564102564102555,15.8,15.8,26.2,15.8,15.8,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<26.2>
15.8
<27.2>
13.6
实PER
高值平均
25.4
安值平均
21.9
PBR
0.70
株幅(8/27)
3125F
最低購人额
5
2.5
31万25009
2747
小",480.png,0.625,0.5007142857142857,0.4278571428571428,中間型
2025Q4_PRE,291,2687.T,シー・ヴイ・エス・ベイエリア,サービス業,0.4508571428571429,9.107468123861562,6.017699115044239,8.76219744876039,11.298482293423273,0.22213835991615427,25.039619651347067,58.333333333333336,90.75757575757576,5.0,599.0,5819,6.017699115044239,12.6,12.6,26.2,12.6,12.6,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<26.2>
12.6
<27.2>
11.2
实PER
高值平均
安值平均
PBR
0.72
株倡(8/27)
637A
最低購人额
5
9.0
6万3700P
又飞速莉特
2687
小
下又转家佰",455.png,0.7113821138211383,0.48661904761904756,0.4107619047619048,中間型
2025Q4_PRE,292,2767.T,円谷フィールズホールディングス,卸売業,0.44830476190476193,22.77657266811279,11.802469135802474,17.869286499291025,20.55555555555555,0.017503473627080268,43.12426957537983,66.66666666666666,87.78596355176424,60.0,2264.0,5699,-4.633529907329404,10.7,10.7,26.3,10.7,10.7,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<26.3>
10.7
<27.3>
9.6
实PER
高值平均
17.3
安值平均
5.2
PBR
2.48
株倡(8/27)
2109m
h
最低購人额
5
26
21万900P9
大速I特
2767
卸",491.png,0.68,0.5630952380952381,0.5299999999999999,中間型
2025Q4_PRE,293,1904.T,大成温調,建設業,0.4472,10.61007957559681,6.513409961685834,6.459806997787343,8.354114713216966,0.10404122856444664,27.042577675489067,58.333333333333336,94.66515323496027,60.0,4170.0,6535,-4.027617951668583,13.4,13.4,26.3,13.4,13.4,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
13.4
<27.3>
13.6
实PER
高值平均
12.8
安值平均
7.1
PBR
0-96
株倡(8/27)
8
万补
4270m
最低購人额
5
9.3
42万7000m
1904
建",154.png,0.4774436090225564,0.5511904761904762,0.4480952380952381,中間型
2025Q4_PRE,294,2459.T,アウンコンサルティング,サービス業,0.44617142857142855,37.64044943820224,0.4098360655737654,16.3144852102594,21.99170124481329,0.5042554638750899,52.892561983471076,33.33333333333333,44.54545454545455,25.0,245.0,5009,34.61538461538463,26.5,6.1,26.5,6.1,6.1,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.5>
<27.5>
209.2
实PER
高值平均
安值平均
PBR
6.10
株（8/27)
2729
最低購人额
5
29.2
2万7200F
速制特
2459",378.png,0.21544715447154472,0.5387142857142857,0.4611428571428571,中間型
2025Q4_PRE,295,1420.T,サンヨーホームズ,建設業,0.4459809523809524,-2.3224043715846965,4.379562043795615,3.8575739035909016,5.873925501432664,0.1506996368639355,18.46361185983828,58.333333333333336,95.46061415220294,100.0,715.0,3178,1.9971469329529201,6.5,6.5,26.3,6.5,6.5,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
6.5
<27.3>
5.8
实PER
高值平均
13.5
安值平均
11.5
PBR
0-52
株倡(8/27)
694m
十万件
最低購人额
5
.5
6万9400P9
1420
特
建",24.png,0.9774436090225563,0.582952380952381,0.4235714285714286,中間型
2025Q4_PRE,296,1436.T,グリーンエナジー＆カンパニー,建設業,0.4394666666666667,7.24061810154526,12.662337662337663,5.8366552119129445,6.666666666666665,0.04119224823496659,31.42563399588759,58.333333333333336,81.07476635514018,75.0,2429.0,2461,8.051601423487554,25.2,10.4,26.4,10.4,10.4,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.4>
25.2
<27.4>
21.8
实PER
高值平均
24.7
安值平均
10.4
PBR
1.81
株倡(8/27)
2
2330m
最低購人额
5.3
23万30009
凳速小特
1436
建
贰罗结规色",32.png,0.08270676691729323,0.5368571428571429,0.47547619047619044,中間型
2025Q4_PRE,297,2789.T,カルラ,小売業,0.4394666666666667,-3.441295546558709,5.530973451327426,3.8270834736624884,4.494382022471921,0.030588248145382413,16.03206412825652,58.333333333333336,94.64285714285714,100.0,477.0,5508,7.918552036199089,9.1,9.1,26.2,9.1,9.1,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.2>
9.1
<27.2>
9.0
实PER
高宿平均
安值平均
PBR
1.31
株倡(8/27)
8
460F
确
最低購人额
5
0.1
4万6000m
速之特
2789
小
色",502.png,0.8958333333333334,0.4866190476190476,0.39280952380952383,中間型
2025Q4_PRE,298,2763.T,エフティグループ,卸売業,0.4382857142857144,0.6530612244898037,5.384615384615388,8.480207846213418,12.719298245614041,0.1354033330975788,24.58758837391988,58.333333333333336,93.19727891156462,85.0,1233.0,5704,5.384615384615388,7.7,7.7,26.3,7.7,7.7,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
7.7
<27.3>
7.6
实PER
高值平均
7.9
安值平均
5.7
PBR
1.23
株幅(8/27)
1251A
最低購人额
5
4.7
12万51009
2763
卸",489.png,0.9,0.5756666666666667,0.4240952380952381,中間型
2025Q4_PRE,299,2163.T,アルトナー,サービス業,0.436,-4.366602687140119,1.1675126903553323,6.483612280434496,7.403598971722358,0.2009413189903978,25.35680304471931,66.66666666666666,93.39268978444237,80.0,1993.0,4510,8.31521739130434,16.3,16.3,26.1,16.3,16.3,medium,medium,low,low,low,"株伍指标
布E格
予想PER
（倍）
<26.1>
16.3
<27.1>
15.7
实PER
高值平均
19.9
安值平均
10.7
PBR
4.48
株倡(8/27)
2
1949m
最低購人额
5
8.1
19万4900P9
2163",251.png,0.508130081300813,0.4704761904761905,0.3648095238095238,中間型
2025Q4_PRE,300,2181.T,パーソルホールディングス,サービス業,0.42655238095238096,14.668374024843667,-3.22927865296051,10.700233371502971,14.339193904071056,0.41981214099170294,18.713869247607164,66.66666666666666,88.3104183356488,0.0,269.70001220703125,4915,-1.244962951482187,15.1,15.1,26.3,15.1,15.1,medium,medium,low,low,low,"株伍指标
布正格
（倍）
予想PER
<26.3>
15.1
<27.3>
14.0
实PER
高值平均
25.5
安值平均
17.2
PBR
3-22
株幅(8/27)
74
百万补
277A
E
最低購人额
2万7700F
8
2181",261.png,0.5528455284552846,0.5840952380952381,0.39395238095238094,中間型
2025Q4_PRE,301,2002.T,日清製粉グループ本社,食料品,0.4264380952380952,-0.13747594171019673,5.489398780133614,5.182833703747591,6.682297772567414,0.049317765028962235,10.859847488824615,58.333333333333336,95.42827115081451,90.0,1816.0,6533,-2.2867904223836444,13.2,13.2,26.3,13.2,13.2,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
13.2
<27.3>
12.9
实PER
高值平均
20.0
安值平均
14.4
PBR
1.06
株倡(8/27)
1779.5P
最低購人额
5
7.0
17万79509
2002
食",207.png,0.7397959183673469,0.6005714285714286,0.40609523809523806,中間型
2025Q4_PRE,302,2669.T,カネ美食品,小売業,0.42586666666666667,-1.0494752623688153,-0.7518796992481258,3.1780779616903176,4.0000000000000036,0.1884178029775524,11.487481590574378,58.333333333333336,97.05882352941177,5.0,3300.0,6329,5.600000000000005,19.4,19.4,26.2,19.4,19.4,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.2>
19.4
<27.2>
16.8
实PER
高值平均
17.0
安值平均
14.8
PBR
1.12
株倡(8/27)
8
3375P
最低購人额
5
6.9
33万75009
F
单o特
2669",445.png,0.4583333333333333,0.49604761904761907,0.27180952380952383,中間型
2025Q4_PRE,303,2211.T,不二家,食料品,0.42483809523809524,-0.725467735777019,8.468919482686687,4.7775032435422995,5.536912751677847,0.1997857623648307,20.392857142857146,58.333333333333336,92.52669039145907,100.0,2600.0,6276,-4.4468945240720315,36.3,1.14,25.12,1.14,1.14,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.12>
36.3
<26.12>
31.1
实PER
高值平均
44.2
安值平均
38.9
PBR
1.14
株倡(8/27)
6
25339
拮器线
最低購人额
5
25万3300F
2211
食
增",278.png,0.1326530612244898,0.21795238095238095,0.4759523809523809,中間型
2025Q4_PRE,304,244A.T,グロースエクスパートナーズ,情報・通信業,0.42480000000000007,4.131847725162485,21.96846112017401,31.37688868307111,51.731970471323116,0.04955422608379545,72.42424242424242,58.333333333333336,51.5632183908046,65.0,2243.0,353,17.066805845511478,15.3,15.3,25.8,15.3,15.3,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.8>
15.3
<26-8>
13.4
实PER
高宿平均
安值平均
PBR
2.35
株佰（8/27)
75
2210m
最低購人额
22万1000F
244A
情",376.png,0.6862745098039216,0.4720476190476191,0.4874285714285714,中間型
2025Q4_PRE,305,2208.T,ブルボン,食料品,0.4242285714285715,4.106180008295324,-2.7885360185902375,2.4786205166323976,2.8286852589641365,0.6500059138917592,7.345884090070132,50.0,91.43897996357013,0.0,2510.0,6272,4.670558798999158,14.1,14.1,26.3,14.1,14.1,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
14.1
<27.3>
13.8
实PER
高值平均
26.6
安值平均
23.5
PBR
86'0
株倡（8/27)
万排
2511月
最低購人额
5
9.4
25万11009
2208
食",275.png,0.7040816326530612,0.6037142857142858,0.33709523809523806,中間型
2025Q4_PRE,306,1433.T,ベステラ,建設業,0.4216380952380953,1.5223596574690745,-3.43891402714932,14.440394405707057,21.017907634307264,0.7197543003630174,16.914498141263945,50.0,83.03501945525292,25.0,1067.0,2586,17.25274725274726,12.1,12.1,26.1,12.1,12.1,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.1>
12.1
<27.1>
11.7
实PER
高值平均
38.4
安值平均
24.1
PBR
2.24
株幅(8/27)
1260
十万样
CIUA
最低購人额
92
12万6000F
H
1433
建",29.png,0.631578947368421,0.4526190476190476,0.3629523809523809,中間型
2025Q4_PRE,307,1966.T,高田工業所,建設業,0.42133333333333334,-2.0935960591133007,3.046014257939089,8.60722074860006,11.13333333333333,0.022077583862933237,34.741523068371315,66.66666666666666,86.9327501366867,85.0,1590.0,6465,21.189024390243905,8.2,8.2,26.3,8.2,8.2,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
8.2
<27.3>
7.4
实PER
高值平均
6.6
安值平均
3.0
PBR
0-58
株佰（8/27)
5
15729
最低購人额
5
25
15万72009
1966
建",188.png,0.9022556390977443,0.5860952380952381,0.36438095238095236,中間型
2025Q4_PRE,308,3800.T,ユニリタ,情報・通信業,0.4210285714285714,-3.5499999999999976,1.206715634837363,2.373606196883456,3.5356200527704384,0.4106823370488786,7.289066400399403,50.0,96.06573705179284,90.0,1929.0,4919,-0.2585315408479838,7.0,7.0,25.9,7.0,7.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.9>
7.0
<26.9>
7.3
实PER
高值平均
16.5
安值平均
7.0
PBR
0.45
株（8/27)
6
18389
万确
最低購人额
18万38009
不速又特
1743
建
请卜色",78.png,0.9607843137254902,0.4565238095238095,0.38095238095238093,中間型
2025Q4_PRE,309,142A.T,ジンジブ,サービス業,0.4202285714285715,50.43630017452008,50.43630017452008,32.95394771339233,46.153846153846146,0.07720538766505525,62.43611584327087,41.66666666666667,70.82990961380445,85.0,862.0,479,-18.564005668398675,25.8,7.29,26.3,7.29,7.29,medium,medium,low,low,low,"株伍指标
海正格
予想PER
（倍）
<26.3>
25.8
<27.3>
33.2
实PER
高值平均
31.4
安值平均
22.4
PBR
7.29
株（8/27)
302
801月
最低購人额
5
47.3
8万100F
单研特
142A",26.png,0.27235772357723576,0.4476190476190475,0.6646666666666666,中間型
2025Q4_PRE,310,219A.T,Ｈｅａｒｔｓｅｅｄ,医薬品,0.4190095238095238,-14.256893073301946,-5.450500556173521,38.55937462372762,51.17647058823529,0.6815360461272297,58.00266311584554,58.333333333333336,58.15279361459521,65.0,2550.0,392,82.79569892473117,26.12,10.49,25.12,10.49,10.49,medium,medium,low,low,low,"1385
株伍指标
予想PER
（倍）
<25.12>
(26.12>
实PER
高宿平均
安值平均
PBR
10.49
株佰（8/27)
2
3495P
最低購人额
5
34万95009
单自特
219A
医
钟の色",270.png,0.3333333333333333,0.31747619047619047,0.33999999999999997,中間型
2025Q4_PRE,311,1764.T,工藤建設,建設業,0.41752380952380963,-1.6936671575846884,1.1363636363636465,7.662361144273248,12.739571589627952,0.47736380952069435,17.9050736497545,58.333333333333336,85.85209003215434,0.0,2670.0,6276,15.334773218142539,10.9,10.9,26.6,10.9,10.9,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<26.6>
10.9
<27.6>
9.6
实PER
高值平均
19.0
安值平均
13.7
PBR
0-63
株幅(8/27)
2
27229
hlli
最低購人额
5
9.3
27万22009
1764
建",83.png,0.7556390977443609,0.7057142857142856,0.3193809523809524,中間型
2025Q4_PRE,312,2876.T,デルソーレ,食料品,0.41504761904761905,-0.4545454545454519,5.288461538461542,9.125101259626822,10.83743842364533,0.12196463732987028,17.211328976034856,58.333333333333336,92.40506329113924,85.0,438.0,6534,2.336448598130847,64.3,9.6,26.3,9.6,9.6,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
64.3
<27.3>
9.6
实PER
高值平均
14.0
安值平均
8.5
PBR
0-64
株倡(8/27)
2
431A
最低購人额
5
6.9
4万3100m
单义特
2876
食",534.png,0.05102040816326531,0.42561904761904756,0.4073333333333333,中間型
2025Q4_PRE,313,2437.T,Ｓｈｉｎｗａ Ｗｉｓｅ Ｈｏｌｄｉｎｇｓ,サービス業,0.41333333333333333,1.6025641025640969,4.276315789473695,18.212066313149347,30.666666666666664,0.20670319825417882,34.037558685446015,66.66666666666666,73.72093023255813,60.0,317.0,5165,10.839160839160833,65.1,12.3,26.5,12.3,12.3,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.5>
65.1
<27.5>
45.8
实PER
高值平均
48.8
安值平均
12.3
PBR
1.38
株佰（8/27)
2
293m
最低購人额
5
6.0
2万9300m
一特
2437",371.png,0.04065040650406504,0.5611428571428572,0.4165714285714285,中間型
2025Q4_PRE,314,2292.T,Ｓ Ｆｏｏｄｓ,食料品,0.4118476190476191,1.1918063314711347,3.386605783866048,5.211802262963635,6.949960285941215,0.003129077068735553,19.837627956230143,66.66666666666666,94.66898954703834,60.0,2717.0,6273,0.07366482504604921,18.2,18.2,26.2,18.2,18.2,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.2>
18.2
<27.2>
12.5
实PER
高值平均
21.3
安值平均
14.9
PBR
0.71
株倡（8/27)
8
27539
最低購人额
5
22
27万53009
壳速中特
2292
食",302.png,0.46938775510204084,0.4871904761904762,0.34485714285714286,中間型
